time,county,unemployment rate
2012-05,"King County, WA",6.9
2012-06,"King County, WA",6.0
2012-07,"King County, WA",6.4
2012-08,"King County, WA",6.7
2012-09,"King County, WA",6.8
2012-10,"King County, WA",6.3
2012-11,"King County, WA",5.9
2012-12,"King County, WA",5.7
2013-01,"King County, WA",5.6
2013-02,"King County, WA",5.3
2013-03,"King County, WA",5.6
2013-04,"King County, WA",5.3
2013-05,"King County, WA",5.0
2013-06,"King County, WA",4.4
2013-07,"King County, WA",4.7
2013-08,"King County, WA",5.3
2013-09,"King County, WA",5.2
2013-10,"King County, WA",5.2
2013-11,"King County, WA",5.2
2013-12,"King County, WA",5.2
2014-01,"King County, WA",5.1
2014-02,"King County, WA",4.6
2014-03,"King County, WA",5.1
2014-04,"King County, WA",5.0
2014-05,"King County, WA",4.9
2014-06,"King County, WA",4.1
2014-07,"King County, WA",4.6
2014-08,"King County, WA",4.9
2014-09,"King County, WA",5.0
2014-10,"King County, WA",4.8
2014-11,"King County, WA",4.7
2014-12,"King County, WA",4.4
2015-01,"King County, WA",4.6
2015-02,"King County, WA",4.0
2015-03,"King County, WA",4.5
2015-04,"King County, WA",4.3
2015-05,"King County, WA",4.2
2015-06,"King County, WA",3.6
2015-07,"King County, WA",4.2
2015-08,"King County, WA",4.2
2015-09,"King County, WA",4.3
2015-10,"King County, WA",4.0
2015-11,"King County, WA",4.3
2015-12,"King County, WA",4.2
2016-01,"King County, WA",4.2
2016-02,"King County, WA",4.0
2016-03,"King County, WA",4.3
2016-04,"King County, WA",4.1
2016-05,"King County, WA",4.0
2016-06,"King County, WA",3.5
2016-07,"King County, WA",3.7
2016-08,"King County, WA",3.9
2016-09,"King County, WA",4.0
2016-10,"King County, WA",3.7
2016-11,"King County, WA",4.0
2016-12,"King County, WA",3.8
2017-01,"King County, WA",3.6
2017-02,"King County, WA",3.5
2017-03,"King County, WA",3.7
2017-04,"King County, WA",3.6
2017-05,"King County, WA",3.5
2017-06,"King County, WA",3.0
2017-07,"King County, WA",3.3
2017-08,"King County, WA",3.5
2017-09,"King County, WA",3.7
2017-10,"King County, WA",3.5
2017-11,"King County, WA",3.7
2017-12,"King County, WA",3.4
2018-01,"King County, WA",3.4
2018-02,"King County, WA",3.4
2018-03,"King County, WA",3.6
2018-04,"King County, WA",3.4
2018-05,"King County, WA",3.2
2018-06,"King County, WA",2.7
2018-07,"King County, WA",3.0
2018-08,"King County, WA",3.2
2018-09,"King County, WA",3.3
2018-10,"King County, WA",3.1
2018-11,"King County, WA",3.2
2018-12,"King County, WA",3.1
2019-01,"King County, WA",3.1
2019-02,"King County, WA",3.1
2019-03,"King County, WA",3.4
2019-04,"King County, WA",3.0
2019-05,"King County, WA",3.0
2019-06,"King County, WA",2.3
2019-07,"King County, WA",2.7
2019-08,"King County, WA",2.8
2019-09,"King County, WA",3.0
2019-10,"King County, WA",2.7
2019-11,"King County, WA",2.8
2019-12,"King County, WA",2.6
2020-01,"King County, WA",2.5
2020-02,"King County, WA",2.5
2020-03,"King County, WA",
2020-04,"King County, WA",
2020-05,"King County, WA",
2020-06,"King County, WA",
2020-07,"King County, WA",
2020-08,"King County, WA",
2020-09,"King County, WA",
2020-10,"King County, WA",
2020-11,"King County, WA",
2020-12,"King County, WA",
2021-01,"King County, WA",
2021-02,"King County, WA",
2011-01,"Los Angeles County, CA",
2011-02,"Los Angeles County, CA",
2011-03,"Los Angeles County, CA",12.7
2011-04,"Los Angeles County, CA",12.3
2011-05,"Los Angeles County, CA",12.0
2011-06,"Los Angeles County, CA",11.7
2011-07,"Los Angeles County, CA",11.8
2011-08,"Los Angeles County, CA",12.4
2011-09,"Los Angeles County, CA",13.0
2011-10,"Los Angeles County, CA",12.8
2011-11,"Los Angeles County, CA",12.4
2011-12,"Los Angeles County, CA",12.0
2012-01,"Los Angeles County, CA",11.6
2012-02,"Los Angeles County, CA",11.5
2012-03,"Los Angeles County, CA",11.9
2012-04,"Los Angeles County, CA",11.6
2012-05,"Los Angeles County, CA",11.2
2012-06,"Los Angeles County, CA",10.5
2012-07,"Los Angeles County, CA",10.7
2012-08,"Los Angeles County, CA",11.1
2012-09,"Los Angeles County, CA",11.8
2012-10,"Los Angeles County, CA",11.2
2012-11,"Los Angeles County, CA",10.4
2012-12,"Los Angeles County, CA",10.4
2013-01,"Los Angeles County, CA",10.1
2013-02,"Los Angeles County, CA",10.1
2013-03,"Los Angeles County, CA",10.9
2013-04,"Los Angeles County, CA",10.2
2013-05,"Los Angeles County, CA",9.8
2013-06,"Los Angeles County, CA",9.4
2013-07,"Los Angeles County, CA",9.6
2013-08,"Los Angeles County, CA",10.2
2013-09,"Los Angeles County, CA",10.5
2013-10,"Los Angeles County, CA",10.0
2013-11,"Los Angeles County, CA",9.5
2013-12,"Los Angeles County, CA",9.4
2014-01,"Los Angeles County, CA",9.0
2014-02,"Los Angeles County, CA",8.6
2014-03,"Los Angeles County, CA",9.0
2014-04,"Los Angeles County, CA",8.8
2014-05,"Los Angeles County, CA",8.6
2014-06,"Los Angeles County, CA",7.8
2014-07,"Los Angeles County, CA",8.1
2014-08,"Los Angeles County, CA",8.3
2014-09,"Los Angeles County, CA",9.0
2014-10,"Los Angeles County, CA",8.7
2014-11,"Los Angeles County, CA",8.1
2014-12,"Los Angeles County, CA",7.8
2015-01,"Los Angeles County, CA",7.7
2015-02,"Los Angeles County, CA",7.2
2015-03,"Los Angeles County, CA",7.8
2015-04,"Los Angeles County, CA",7.3
2015-05,"Los Angeles County, CA",7.0
2015-06,"Los Angeles County, CA",6.6
2015-07,"Los Angeles County, CA",6.8
2015-08,"Los Angeles County, CA",6.8
2015-09,"Los Angeles County, CA",7.2
2015-10,"Los Angeles County, CA",6.6
2015-11,"Los Angeles County, CA",6.2
2015-12,"Los Angeles County, CA",5.9
2016-01,"Los Angeles County, CA",5.7
2016-02,"Los Angeles County, CA",5.5
2016-03,"Los Angeles County, CA",5.7
2016-04,"Los Angeles County, CA",5.4
2016-05,"Los Angeles County, CA",5.2
2016-06,"Los Angeles County, CA",5.0
2016-07,"Los Angeles County, CA",4.8
2016-08,"Los Angeles County, CA",5.4
2016-09,"Los Angeles County, CA",5.8
2016-10,"Los Angeles County, CA",5.6
2016-11,"Los Angeles County, CA",5.4
2016-12,"Los Angeles County, CA",5.2
2017-01,"Los Angeles County, CA",4.8
2017-02,"Los Angeles County, CA",4.7
2017-03,"Los Angeles County, CA",5.2
2017-04,"Los Angeles County, CA",4.9
2017-05,"Los Angeles County, CA",4.7
2017-06,"Los Angeles County, CA",4.4
2017-07,"Los Angeles County, CA",4.4
2017-08,"Los Angeles County, CA",4.8
2017-09,"Los Angeles County, CA",5.4
2017-10,"Los Angeles County, CA",5.2
2017-11,"Los Angeles County, CA",4.8
2017-12,"Los Angeles County, CA",4.5
2018-01,"Los Angeles County, CA",4.5
2018-02,"Los Angeles County, CA",4.3
2018-03,"Los Angeles County, CA",4.9
2018-04,"Los Angeles County, CA",4.7
2018-05,"Los Angeles County, CA",4.5
2018-06,"Los Angeles County, CA",4.2
2018-07,"Los Angeles County, CA",4.2
2018-08,"Los Angeles County, CA",4.8
2018-09,"Los Angeles County, CA",5.1
2018-10,"Los Angeles County, CA",5.0
2018-11,"Los Angeles County, CA",4.6
2018-12,"Los Angeles County, CA",4.6
2019-01,"Los Angeles County, CA",4.4
2019-02,"Los Angeles County, CA",4.5
2019-03,"Los Angeles County, CA",5.0
2019-04,"Los Angeles County, CA",4.6
2019-05,"Los Angeles County, CA",4.5
2019-06,"Los Angeles County, CA",4.1
2019-07,"Los Angeles County, CA",4.1
2019-08,"Los Angeles County, CA",4.5
2019-09,"Los Angeles County, CA",5.0
2019-10,"Los Angeles County, CA",4.8
2019-11,"Los Angeles County, CA",4.3
2019-12,"Los Angeles County, CA",4.3
2020-01,"Los Angeles County, CA",4.1
2020-02,"Los Angeles County, CA",4.0
2020-03,"Los Angeles County, CA",
2020-04,"Los Angeles County, CA",
2020-05,"Los Angeles County, CA",
2020-06,"Los Angeles County, CA",
2020-07,"Los Angeles County, CA",
2020-08,"Los Angeles County, CA",
2020-09,"Los Angeles County, CA",
2020-10,"Los Angeles County, CA",
2020-11,"Los Angeles County, CA",
2020-12,"Los Angeles County, CA",
2021-01,"Los Angeles County, CA",
2021-02,"Los Angeles County, CA",
2011-01,"Lucas County, OH",
2011-02,"Lucas County, OH",
2011-03,"Lucas County, OH",11.4
2011-04,"Lucas County, OH",10.7
2011-05,"Lucas County, OH",10.3
2011-06,"Lucas County, OH",9.5
2011-07,"Lucas County, OH",9.6
2011-08,"Lucas County, OH",10.5
2011-09,"Lucas County, OH",10.5
2011-10,"Lucas County, OH",10.1
2011-11,"Lucas County, OH",9.6
2011-12,"Lucas County, OH",9.2
2012-01,"Lucas County, OH",8.6
2012-02,"Lucas County, OH",8.7
2012-03,"Lucas County, OH",9.6
2012-04,"Lucas County, OH",9.2
2012-05,"Lucas County, OH",8.7
2012-06,"Lucas County, OH",7.9
2012-07,"Lucas County, OH",7.7
2012-08,"Lucas County, OH",8.4
2012-09,"Lucas County, OH",8.8
2012-10,"Lucas County, OH",8.0
2012-11,"Lucas County, OH",7.7
2012-12,"Lucas County, OH",7.7
2013-01,"Lucas County, OH",7.8
2013-02,"Lucas County, OH",8.6
2013-03,"Lucas County, OH",10.5
2013-04,"Lucas County, OH",9.7
2013-05,"Lucas County, OH",9.0
2013-06,"Lucas County, OH",8.2
2013-07,"Lucas County, OH",8.4
2013-08,"Lucas County, OH",9.2
2013-09,"Lucas County, OH",9.1
2013-10,"Lucas County, OH",8.5
2013-11,"Lucas County, OH",8.2
2013-12,"Lucas County, OH",8.3
2014-01,"Lucas County, OH",7.7
2014-02,"Lucas County, OH",7.3
2014-03,"Lucas County, OH",8.3
2014-04,"Lucas County, OH",7.8
2014-05,"Lucas County, OH",7.2
2014-06,"Lucas County, OH",5.9
2014-07,"Lucas County, OH",6.0
2014-08,"Lucas County, OH",6.6
2014-09,"Lucas County, OH",6.8
2014-10,"Lucas County, OH",6.4
2014-11,"Lucas County, OH",5.8
2014-12,"Lucas County, OH",5.4
2015-01,"Lucas County, OH",5.5
2015-02,"Lucas County, OH",5.6
2015-03,"Lucas County, OH",6.7
2015-04,"Lucas County, OH",6.2
2015-05,"Lucas County, OH",5.8
2015-06,"Lucas County, OH",5.1
2015-07,"Lucas County, OH",5.2
2015-08,"Lucas County, OH",5.5
2015-09,"Lucas County, OH",5.3
2015-10,"Lucas County, OH",4.8
2015-11,"Lucas County, OH",4.7
2015-12,"Lucas County, OH",4.7
2016-01,"Lucas County, OH",4.9
2016-02,"Lucas County, OH",5.1
2016-03,"Lucas County, OH",5.9
2016-04,"Lucas County, OH",5.6
2016-05,"Lucas County, OH",5.6
2016-06,"Lucas County, OH",4.8
2016-07,"Lucas County, OH",4.4
2016-08,"Lucas County, OH",5.0
2016-09,"Lucas County, OH",5.1
2016-10,"Lucas County, OH",5.3
2016-11,"Lucas County, OH",5.3
2016-12,"Lucas County, OH",5.3
2017-01,"Lucas County, OH",5.0
2017-02,"Lucas County, OH",5.2
2017-03,"Lucas County, OH",6.3
2017-04,"Lucas County, OH",6.1
2017-05,"Lucas County, OH",5.6
2017-06,"Lucas County, OH",5.7
2017-07,"Lucas County, OH",6.0
2017-08,"Lucas County, OH",6.7
2017-09,"Lucas County, OH",6.8
2017-10,"Lucas County, OH",6.7
2017-11,"Lucas County, OH",5.9
2017-12,"Lucas County, OH",5.3
2018-01,"Lucas County, OH",4.9
2018-02,"Lucas County, OH",5.0
2018-03,"Lucas County, OH",5.8
2018-04,"Lucas County, OH",5.6
